Brand,Make_Model,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Mercedes-Benz,Mercedes-Benz G Class (G63 V8 BiTurbo),18/12/2024,"€215,403.00",2022,283,SUV,Automatic,Petrol,Navy Mercedes-Benz G Class4.0 G63 V8 BiTurbo AMG SpdS+9GT 4WD Euro 6 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz,Mercedes-Benz E Class (MHEV EQ Boost),2024-12-18,"€37,305.00",2019,"68,399",Estate,Automatic,Petrol,Black Mercedes-Benz E-Class3.0 AMG E 53 4MATIC PREMIUM PLUS 5d 430 BHP2 previous owners,Cavan
Mercedes-Benz,Mercedes-Benz E Class (E400d),18/12/2024,"€38,975.00",2019,"20,693",Saloon,Automatic,Diesel,Black Mercedes-Benz E-Class2.9 E 400 D 4MATIC AMG LINE PREMIUM PLUS 4d 336 BHP WIRELESS CHARGING + R/VIEW CAMERA,Cavan
Mercedes-Benz,Mercedes-Benz C Class (Sport),19/12/2024,"€6,289.00",2009,"82,557",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class3.0 C320 CDI Sport 7G-Tronic 4dr1 previous owner,Wicklow
Mercedes-Benz,Mercedes-Benz A Class (A200d),19/12/2024,"€28,856.00",2020,"21,510",Hatchback,Automatic,Diesel,Mercedes-Benz A-ClassA200d AMG Line Premium Plus 5dr Auto Diesel Hatchback 2.0,Louth
Volkswagen,Volkswagen Golf (GTI),2024-01-02,"€8,193.00",2010,"109,038",Hatchback,Automatic,Petrol,Navy Volkswagen Golf2.0 TSI GTI DSG Euro 5 5dr6 previous owners,Dublin
Volkswagen,Volkswagen Polo (Match),02/01/2024,"€15,317.00",2020,"23,397 miles",Hatchback,Manual,Petrol,"Navy Volkswagen Polo1.0 TSI 95 MATCH 5d 94 BHP \xa31,755 Upgraded Extras, 6.5in Touchscreen Display, Apple CarPlay, Android Auto, MirrorLink, DAB / Bluetooth / USB, Front /1 previous owner",Dublin
Volkswagen,Volkswagen Golf (SE),03/01/2024,"€9,193.00",2014,"62,329",Hatchback,Manual,Diesel,Black Volkswagen GolfSE TDI BLUEMOTION TECHNOLOGY 1.6 5dr3 previous owners,Wexford
Volkswagen,Volkswagen Tiguan (TDI),05/01/2024,"€9,849.00",2015,"79,695",SUV,Manual,Diesel,Blue Volkswagen Tiguan2.0 TDI BlueMotion Tech Match 4WD Euro 5 (s/s) 5dr,Longford
Volkswagen,Volkswagen Passat (Highline),06/01/2024,"€3,086.00",2009,"105,044",Saloon,Manual,Diesel,Volkswagen Passat2.0 TDI Highline Euro 5 4dr3 previous owners,Cork
Volkswagen,Volkswagen Scirocco (R-Line),07/01/2024,"€16,381.00",2017,"46,777",Hatchback,Automatic,Diesel,"Navy Volkswagen Scirocco2.0 R LINE TDI BLUEMOTION TECHNOLOGY DSG 2d 148 BHP **F/S/H**\xa320 ROAD TAX**19""ALLOYS**2 previous owners",Dublin
Volkswagen,Volkswagen T-Cross (TSI EVO),07/01/2024,"€27,176.00",2020,"6,902",SUV,Automatic,Petrol,Blue Volkswagen T-Cross1.5 TSI (150ps) R-Line EVO DSG 5dr2 previous owners,Mayo
Volkswagen,Volkswagen Golf (TSI),08/01/2024,"€11,444.00",2012,"26,136",Hatchback,Automatic,Petrol,Silver Volkswagen Golf1.4 TSI Match DSG Euro 5 5dr,Galway
Volkswagen,Volkswagen Polo (EVO),2024-01-12,"€18,183.00",2021,"2,892",Hatchback,Manual,Petrol,Blue Volkswagen PoloMK6 Hatchback 5Dr 1.0 80PS Match EVO,Kildare
Volkswagen,Volkswagen Golf (SE Nav),12/01/2024,"€17,413.00",2018,"24,086",Hatchback,Manual,Petrol,Blue Volkswagen GolfVolkswagen Golf 1.5 TSI EVO 130 SE Nav 5dr1 previous owner,Sligo
Volkswagen,Volkswagen Scirocco (TDI),14/01/2024,"€6,372.00",2012,"132,281 miles",Hatchback,Manual,Diesel,"Grey Volkswagen Scirocco2.0 TDI BlueMotion Tech R-Line Euro 5 (s/s) 3dr (Leather, Nav)2 previous owners",Meath
Volkswagen,Volkswagen Polo (beats),18/01/2024,"€15,662.00",2020,"25,041 miles",Hatchback,Manual,Petrol,Blue Volkswagen Polo Hatchback1.0 TSI 95 Beats 5dr1 previous owner,Kilkenny
Volkswagen,Volkswagen Golf (TSI EVO),21/01/2024,"€19,906.00",2020,"19,731",Hatchback,Manual,Petrol,Volkswagen Golf1.5 TSI EVO Match Edition 5dr,Dublin
Volkswagen,Volkswagen Golf (Match Edition),22/01/2024,"€22,366.00",2020,19921,Estate,Automatic,Petrol,Navy Volkswagen Golf1.5 TSI EVO 150 Match Edition 5dr DSG,Dublin
Volkswagen,Volkswagen Golf (GTI),23/01/2024,"€16,257.00",2014,"57,232 miles",Hatchback,Automatic,Petrol,Volkswagen Golf2.0 TSI BlueMotion Tech GTI DSG Euro 6 (s/s) 5dr,Dublin
Volkswagen,Volkswagen Taigo (TSI),2024-01-25,"€28,860.00",2022,"4,053",SUV,Automatic,Petrol,Grey Volkswagen Taigo1.5 TSI 150 R-Line 5dr DSG,Monaghan
Volkswagen,Volkswagen Tiguan (TDI),25/01/2024,"€12,388.00",2014,"31,081",S.U.V.,Automatic,Diesel,Volkswagen Tiguan2.0 TDI BlueMotion Tech Match DSG 4WD Euro 5 (s/s) 5dr1 previous owner,Dublin
Volkswagen,Volkswagen Tiguan (Match Edition),27/01/2024,"€12,722.00",2016,"55,109",SUV,Manual,Diesel,Grey Volkswagen Tiguan2.0 TDi BlueMotion Tech Match Edition 150 5dr 2WD3 previous owners,Dublin
Volkswagen,Volkswagen Golf (R),27/01/2024,"€21,435.00",2017,"49,394",Hatchback,Manual,Petrol,Navy Volkswagen Golf2.0 R 3d 298 BHP STUNNING LOOKING CAR!!!,Dublin
Volkswagen,Volkswagen Golf (SE),31/01/2024,"€9,783.00",2013,"50,464",Hatchback,Automatic,Diesel,Blue Volkswagen Golf1.6 TDI BlueMotion Tech SE DSG Euro 5 (s/s) 5dr,Dublin
Volkswagen,Volkswagen Touareg (BlueMotion Tech),02/02/2024,"€ 12,073",2013,"142,178",SUV,Automatic,Diesel,Blue Volkswagen Touareg3.0 TDI V6 BlueMotion Tech R-Line Tiptronic 4WD Euro 5 (s/s) 5dr6 previous owners,Kerry
Volkswagen,Volkswagen Golf (R-Line),03/02/2024,"€ 16,225",2018,"60,034",Hatchback,Manual,Diesel,Blue Volkswagen Golf2.0 TDI R-Line 5dr Diesel Hatchback,Dublin
Volkswagen,Volkswagen Tiguan (TSI),06/02/2024,"€30,137.00",2022,146,SUV,Automatic,Petrol,Red Volkswagen Tiguan1.5 TSI Life DSG Euro 6 (s/s) 5dr,Clare
Volkswagen,Volkswagen Passat (TDI),10/02/2024,"€9,364.00",2013,"97,329 miles",Estate,Automatic,Diesel,Navy Volkswagen Passat2.0 TDI BlueMotion Tech Alltrack DSG 4Motion Euro 5 (s/s) 5dr3 previous owners,Kildare
Volkswagen,Volkswagen Tiguan Allspace (TDI),11/02/2024,"€24,781.00",2019,"19,085",SUV,Manual,Diesel,Blue Volkswagen Tiguan Allspace1.5 TSI EVO SE Nav 5dr Bluetooth,Roscommon
Volkswagen,Volkswagen Tiguan (R-Line),12/02/2024,"€42,370.00",2022,402,SUV,Automatic,Diesel,Black Volkswagen Tiguan2.0 TDI R-Line DSG 4Motion Euro 6 (s/s) 5dr,Clare
Volkswagen,Volkswagen Golf (Match),13/02/2024,"€5,440.00",2011,"100,339",Hatchback,Manual,Diesel,Volkswagen Golf2.0 TDI Match Euro 5 5dr3 previous owners,Limerick
Volkswagen,Volkswagen Golf (TSI EVO),2024-02-22,"€ 18,118",2019,"2,489",Hatchback,Manual,Petrol,Volkswagen Golf1.5 TSI EVO 150 SE [Nav] 5dr,Kildare
Volkswagen,Volkswagen Passat (TDI),23/02/2024,"€11,973.00",2014,"56,405",Estate,Manual,Diesel,Red Volkswagen Passat2.0 EXECUTIVE TDI BLUEMOTION TECHNOLOGY 5d 139 BHP,Cork
Volkswagen,Volkswagen CC (TDI),24/02/2024,"€10,826.00",2016,"78,363",Saloon,Automatic,Diesel,Blue Volkswagen CC2.0 GT TDI BLUEMOTION TECHNOLOGY DSG 4d 148 BHP FINANCE ME TODAY 4.9%2 previous owners,Donegal
Volkswagen,Volkswagen Golf (SE Nav),25/02/2024,"€16,840.00",2018,"14,424",Hatchback,Manual,Petrol,Blue Volkswagen Golf1.4 SE NAVIGATION TSI BLUEMOTION TECHNOLOGY 5d 124 BHP SAT NAV,Dublin
Volkswagen,Volkswagen Passat (TDI),25/02/2024,"€12,469.00",2015,"64,995",Estate,Automatic,Diesel,Blue Volkswagen Passat2.0 TDI SE Business 5dr DSG,Dublin
Volkswagen,Volkswagen Golf (R),25/02/2024,"€22,711.00",2017,"21,986",Hatchback,Manual,Petrol,Red Volkswagen Golf2.0 TSI BlueMotion Tech R 4Motion Euro 6 (s/s) 3dr3 previous owners,Wicklow
Volkswagen,Volkswagen Golf (TSI EVO),28/02/2024,"€17,775.00",2019,"16,407 miles",Hatchback,Manual,Petrol,Volkswagen GolfSE Nav 1.5 TSI EVO 130PS 6-speed Manual 5 Door1 previous owner,Wicklow
Volkswagen,Volkswagen Polo (TSI),01/03/2024,"€11,998.00",2016,"37,874",Hatchback,Automatic,Petrol,Red Volkswagen Polo1.2 TSI BlueMotion Tech Match DSG (s/s) 5dr2 previous owners,Longford
Volkswagen,Volkswagen Golf (TSI),02/03/2024,"€9,828.00",2010,"91,371 miles",Hatchback,Manual,Petrol,Silver Volkswagen Golf2.0 TSI GTI 3dr,Dublin
Volkswagen,Volkswagen Polo (SEL),02/03/2024,"€13,650.00",2018,"44,982",Hatchback,Manual,Petrol,Silver Volkswagen PoloMK6 Hatchback 5Dr 1.0 TSI 115PS SEL,Dublin
Volkswagen,Volkswagen Golf (S),02/03/2024,"€2,142.00",2011,"141,311",Estate,Manual,Diesel,Black Volkswagen Golf1.6 TDI BlueMotion Tech S Euro 5 (s/s) 5dr,Tipperary
Volkswagen,Volkswagen Tiguan (BlueMotion Tech),05/03/2024,"€11,342.00",2015,"56,971 miles",SUV,Manual,Diesel,Silver Volkswagen TiguanMATCH TDI BLUEMOTION TECHNOLOGY 2.0 5dr4 previous owners,Dublin
Volkswagen,Volkswagen Golf (R),2024-03-05,"€25,303.00",2018,"35,158",Hatchback,Automatic,Petrol,Blue Volkswagen Golf2.0 TSI R Hatchback 5dr Petrol DSG 4Motion Euro 6 (s/s) (310 ps)1 previous owner,Dublin
Volkswagen,Volkswagen Golf (TSI),2024-03-06,"€10,470.00",2015,"68,252",Hatchback,Manual,Petrol,Red Volkswagen Golf1.4 TSI Match 5dr,Carlow
Volkswagen,Volkswagen Tiguan (R-Line),06/03/2024,"€37,572.00",2022,"5,695",SUV,Automatic,Diesel,Black Volkswagen Tiguan 2.0 TDI R-Line SUV 5dr Diesel DSG Euro 6 (s2.0 TDI R-Line DSG Euro 6 (s/s) 5dr,Galway
Volkswagen,Volkswagen Tiguan (TDI),07/03/2024,"€9,246.00",2013,"90,406 miles",SUV,Manual,Diesel,Blue Volkswagen Tiguan2.0 TDI BlueMotion Tech Match 4WD (s/s) 5dr,Dublin
Volkswagen,Volkswagen T-Cross (TSI),2024-03-07,"€17,268.00",2019,"30,926",SUV,Manual,Petrol,Blue Volkswagen T-Cross1.0 TSI (115ps) SE Hatchback 5dr,Tipperary
Volkswagen,Volkswagen Passat (GT),08/03/2024,"€ 14,997",2017,70074,Estate,Automatic,Diesel,Volkswagen Passat1.6 TDI GT DSG Euro 6 (s/s) 5dr,Donegal
Volkswagen,Volkswagen Golf (BlueMotion Tech),08/03/2024,"€9,752.00",2015,"130,155",Hatchback,Manual,Diesel,Grey Volkswagen Golf2.0 TDI BlueMotion Tech GTD Euro 6 (s/s) 5dr5 previous owners,Dublin
Volkswagen,Volkswagen Tiguan (TSI),08/03/2024,"€25,924.00",2021,"15,573",SUV,Manual,Petrol,Volkswagen Tiguan1.5 TSI 5dr1 previous owner,Mayo
Volkswagen,Volkswagen Polo (R-Line),09/03/2024,"€21,465.00",2021,"6,555 miles",Hatchback,Automatic,Petrol,Volkswagen Polo1.0 Tsi 115 R-Line 5Dr Dsg1 previous owner,Dublin
Volkswagen,Volkswagen Golf (R),2024-03-10,"€18,430.00",2015,"65,218",Hatchback,Automatic,Petrol,"Silver Volkswagen Golf2.0 R DSG AUTOMATIC 3d 298 BHP, FULL VW SERVICE HISTORY FULL VW SERV HISTORY, OUTSTANDING2 previous owners",Donegal
Volkswagen,Volkswagen Polo (EVO),10/03/2024,"€13,462.00",2019,"14,416",Hatchback,Manual,Petrol,Red Volkswagen Polo1.0 EVO SE 5dr1 previous owner,Mayo
Volkswagen,Volkswagen Tiguan (Life),10/03/2024,"€30,101.00",2022,"1,380",SUV,Automatic,Petrol,Black Volkswagen Tiguan1.5 TSI 150 Life 5dr DSG,Dublin
Volkswagen,Volkswagen Passat (TDI),11/03/2024,"€10,400.00",2014,"73,371",Estate,Automatic,Diesel,"Blue Volkswagen Passat2.0 EXECUTIVE STYLE TDI BMT DSG 5d 139 BHP HEATED LEATHER, SAT NAV,",Tipperary
Volkswagen,Volkswagen Touareg (Black Edition),11/03/2024,"€55,253.00",2020,"9,720",SUV,Automatic,Diesel,Grey Volkswagen Touareg3.0TDI (286ps) Black Edition 4Motion 5dr1 previous owner,Kilkenny
Volkswagen,Volkswagen Polo (beats),2024-03-11,"€12,971.00",2019,"28,518",Hatchback,Manual,Petrol,Black Volkswagen Polo1L beats EVO 5dr,Monaghan
Volkswagen,Volkswagen T-Roc (SE),11/03/2024,"€21,145.00",2019,"16,266",SUV,Manual,Petrol,Black Volkswagen T-Roc1.5 TSI EVO SE 5dr,Galway
Volkswagen,Volkswagen CC (BlueMotion Tech),12/03/2024,"€5,696.00",2012,"143,462",Saloon,Automatic,Diesel,Blue Volkswagen CC2.0 TDI BlueMotion Tech GT Saloon 4dr Diesel DSG Euro 5 (s/s) (140 ps)3 previous owners,Dublin
Volkswagen,Volkswagen Polo (SEL),13/03/2024,"€11,406.00",2016,"29,027",Hatchback,Manual,Petrol,Black Volkswagen Polo1.0 TSI BlueMotion Tech SEL Euro 6 (s/s) 5dr1 previous owner,Wicklow
Volkswagen,Volkswagen Tiguan (SE Navigation),13/03/2024,"€20,253.00",2018,25766,SUV,Manual,Petrol,Silver Volkswagen Tiguan1.4 TSI 125PS 2WD SE Nav 5Dr1 previous owner,Dublin
Volkswagen,Volkswagen Tiguan (SE),14/03/2024,"€8,480.00",2013,"93,047",SUV,Manual,Diesel,Navy Volkswagen Tiguan2.0 TDI BlueMotion Tech SE 4WD Euro 5 (s/s) 5dr3 previous owners,Kildare
Volkswagen,Volkswagen Tiguan (TDI),17/03/2024,"€8,307.00",2014,"97,323 miles",SUV,Manual,Diesel,Blue Volkswagen Tiguan2.0 TDI BlueMotion Tech Match 2WD Euro 5 (s/s) 5dr2 previous owners,Roscommon
Volkswagen,Volkswagen Tiguan (BlueMotion Tech),19/03/2024,"€ 11,572",2015,"81,579",SUV,Automatic,Diesel,Black Volkswagen Tiguan2.0 TDI BlueMotion Tech Match DSG 4WD Euro 5 (s/s) 5dr1 previous owner,Wexford
Volkswagen,Volkswagen Polo (TSI),22/03/2024,"€8,798.00",2016,"21,195",Hatchback,Automatic,Petrol,Silver Volkswagen Polo1.2 TSI BlueMotion Tech Match DSG Euro 6 (s/s) 5dr3 previous owners,Tipperary
Volkswagen,Volkswagen T-Roc (TDI),23/03/2024,"€20,854.00",2018,"21,511 miles",SUV,Manual,Diesel,Navy Volkswagen T-Roc1.6 TDI SEL 115PS 5dr2 previous owners,Kildare
Volkswagen,Volkswagen Tiguan (TSI),25/03/2024,"€28,170.00",2022,484,SUV,Manual,Petrol,Navy Volkswagen Tiguan1.5 TSI Life Euro 6 (s/s) 5dr,Dublin
Volkswagen,Volkswagen Tiguan (TDI),26/03/2024,"€10,625.00",2015,"73,183",SUV,Manual,Diesel,Grey Volkswagen Tiguan2.0 TDI BlueMotion Tech Match 2WD Euro 6 (s/s) 5dr,Limerick
Volkswagen,Volkswagen T-Roc (TSI),28/03/2024,"€17,895.00",2019,28154,SUV,Manual,Petrol,Black Volkswagen T-Roc1.0 TSI SE 5dr,Dublin
Volkswagen,Volkswagen Golf (R),31/03/2024,"€27,249.00",2019,"23,421",Hatchback,Automatic,Petrol,Black Volkswagen Golf2.0 TSI 300 R 5dr 4MOTION DSG - ADAPTIVE CRUISE - REVERSE CAM1 previous owner,Longford
Volkswagen,Volkswagen T-Roc (TDI),31/03/2024,"€19,327.00",2019,10274,SUV,Manual,Diesel,Blue Volkswagen T-Roc1.6 TDI SE 5dr Bluetooth,Tipperary
Volkswagen,Volkswagen Tiguan (TSI),02/04/2024,"€17,809.00",2018,"58,481",SUV,Manual,Petrol,Red Volkswagen Tiguan1.4 TSi 150 SE Nav 5dr1 previous owner,Kildare
Volkswagen,Volkswagen Arteon (TSI),02/04/2024,"€ 34,622",2022,"3,667",Estate,Automatic,Petrol,Red Volkswagen ArteonR-Line 2.0 TSI 190PS 7-speed DSG 5 Door1 previous owner,Carlow
Volkswagen,Volkswagen Golf (TSI),02/04/2024,"€8,425.00",2010,"109,097",Hatchback,Automatic,Petrol,Navy Volkswagen Golf2.0 TSI GTI DSG Euro 5 5dr6 previous owners,Clare
Volkswagen,Volkswagen Tiguan (Match),05/04/2024,"€ 23,194",2020,"25,229",SUV,Manual,Petrol,Grey Volkswagen Tiguan1.5 TSi EVO 150 Match 5dr,Meath
Volkswagen,Volkswagen T-Roc (TSI),06/04/2024,"€18,694.00",2020,"10,215",SUV,Manual,Petrol,Black Volkswagen T-Roc1.0 TSI SE SUV 5dr Petrol Manual Euro 6 (s/s) (110 ps)1 previous owner,Waterford
Volkswagen,Volkswagen Tiguan (TDI),09/04/2024,"€13,257.00",2016,"38,169",SUV,Manual,Diesel,Silver Volkswagen Tiguan2L Match Edition BlueMotion Tech TDI 5dr,Tipperary
Volkswagen,Volkswagen Polo (BlueMotion Tech),12/04/2024,"€9,626.00",2015,"44,616",Hatchback,Manual,Petrol,Silver Volkswagen Polo1.0 SE Design 5dr,Waterford
Volkswagen,Volkswagen Golf (Style),14/04/2024,"€23,919.00",2021,"6,513",Hatchback,Manual,Petrol,Blue Volkswagen Golf1.5 TSI Style 5dr,Dublin
Volkswagen,Volkswagen Polo (TSI),2024-04-14,"€10,453.00",2016,"59,290",Hatchback,Manual,Petrol,Blue Volkswagen Polo1.2TSi MATCH 5 DOOR 90 BHP DAB Radio / Park Assist / \xa320 Tax,Wicklow
Volkswagen,Volkswagen up! (Move up!),17/04/2024,"€9,477.00",2018,"30,354",Hatchback,Manual,Petrol,Grey Volkswagen UP!Up 2016 1.0 60PS Move 5Dr,Offaly
Volkswagen,Volkswagen Tiguan (BlueMotion Tech),17/04/2024,"€ 14,224",2014,"53,026",SUV,Manual,Diesel,Blue Volkswagen Tiguan2.0 TDI BlueMotion Tech R-Line 4WD (s/s) 5dr,Cork
Volkswagen,Volkswagen T-Cross (TSI),19/04/2024,"€18,940.00",2019,"17,904",SUV,Manual,Petrol,Red Volkswagen T-Cross1.0 TSI SE 5dr,Monaghan
Volkswagen,Volkswagen Tiguan (TSI EVO),19/04/2024,"€23,101.00",2019,42066,SUV,Auto,Petrol,Black Volkswagen Tiguan1.5 TSi EVO 150 Match 5dr DSG1 previous owner,Cork
Volkswagen,Volkswagen CC (GT),20/04/2024,"€6,782.00",2013,"120,997",Saloon,Automatic,Diesel,Blue Volkswagen CC2.0 TDI BlueMotion Tech GT DSG 4dr3 previous owners,Louth
Volkswagen,Volkswagen Passat (GT),20/04/2024,"€18,499.00",2016,"31,304",Estate,Automatic,Diesel,Red Volkswagen Passat2.0 GT TDI BLUEMOTION TECHNOLOGY DSG 5d AUTO 188 BHP CRUISE CONTROL & HEATED SEATS2 previous owners,Kerry
Volkswagen,Volkswagen Golf (Match),20/04/2024,"€12,402.00",2015,"37,152",Hatchback,Manual,Petrol,Silver Volkswagen Golf1.4 TSI BlueMotion Tech Match Hatchback 5dr Petrol Manual Euro 6 (s/s) (125 ps)2 previous owners,Dublin
Volkswagen,Volkswagen Tiguan (BlueMotion Tech),21/04/2024,"€8,982.00",2011,"48,264",SUV,Manual,Diesel,Blue Volkswagen Tiguan2.0 MATCH TDI BLUEMOTION TECHNOLOGY 5d 138 BHP,Kerry
Volkswagen,Volkswagen Arteon (TDI),21/04/2024,"€40,237.00",2022,"8,099",Estate,Automatic,Diesel,Navy Volkswagen ArteonShooting Brake 2.0 TDI R-Line 4Motion DSG + Panoramic Sunroof 5dr,Dublin
Volkswagen,Volkswagen Golf (TSI),23/04/2024,"€7,654.00",2009,"96,355 miles",Hatchback,Manual,Petrol,Blue Volkswagen Golf2.0 TSI GTI Euro 5 5dr5 previous owners,Limerick
Volkswagen,Volkswagen T-Roc (TSI EVO),25/04/2024,"€24,732.00",2020,"11,275",SUV,Automatic,Petrol,Red Volkswagen T-Roc1.5 Tsi Evo Se 5Dr Dsg2 previous owners,Tipperary
Volkswagen,Volkswagen Polo (BlueMotion Tech),26/04/2024,"€8,730.00",2014,62995,Hatchback,Manual,Diesel,Silver Volkswagen PoloSEL TDI 1.4 5dr,Dublin
Volkswagen,Volkswagen Golf (R),27/04/2024,"€25,875.00",2019,"24,076",Hatchback,Automatic,Petrol,Volkswagen Golf2.0 TSI R Hatchback 5dr Petrol DSG 4Motion Euro 6 (s/s) (300 ps)1 previous owner,Donegal
Volkswagen,Volkswagen Golf (SE Nav),27/04/2024,"€15,989.00",2018,"39,847",Hatchback,Manual,Petrol,Black Volkswagen Golf1.5 TSI EVO SE [Nav] 5dr,Cork
Volkswagen,Volkswagen Golf (GTD BlueLine),27/04/2024,"€18,635.00",2018,"27,708",Hatchback,Manual,Diesel,Blue Volkswagen Golf2.0 TDI GTD BlueLine (s/s) 3dr,Dublin
Volkswagen,Volkswagen CC (TDI),2024-04-29,"€4,746.00",2008,"132,064",Saloon,Automatic,Diesel,Volkswagen CC2.0 TDI GT DSG Euro 4 4dr (4 Seat)3 previous owners,Carlow
Volkswagen,Volkswagen Polo (beats),29/04/2024,"€15,984.00",2021,"23,303",Hatchback,Manual,Petrol,Black Volkswagen Polo1.0 TSI 95 Beats 5dr Bluetooth,Cork
Volkswagen,Volkswagen Golf (GT),30/04/2024,"€ 8,616",2013,"72,713",Convertible,Automatic,Diesel,Grey Volkswagen Golf2.0 TDI BlueMotion Tech GT Cabriolet 2dr Diesel DSG Euro 5 (s/s) (140 ps)6 previous owners,Dublin
Volkswagen,Volkswagen Golf (TSI EVO),01/05/2024,"€16,753.00",2017,"33,437",Hatchback,Automatic,Petrol,Black Volkswagen Golf1.5 TSI EVO SE [Nav] 5dr DSG2 previous owners,Dublin
Volkswagen,Volkswagen Polo (Match Edition),01/05/2024,"€11,830.00",2017,"27,968",Hatchback,Manual,Petrol,Red Volkswagen Polo1.2 TSI Match Edition 5dr Bluetooth,Louth
Volkswagen,Volkswagen T-Cross (TSI),03/05/2024,"€19,085.00",2020,"13,827",SUV,Manual,Petrol,Red Volkswagen T-Cross1.0 TSI (95ps) SE Hatchback 5dr,Dublin
Volkswagen,Volkswagen Tiguan (Match Edition),2024-05-03,"€12,956.00",2016,"55,376 miles",SUV,Manual,Diesel,Black Volkswagen Tiguan2.0 TDI BlueMotion Tech Match Edition 2WD (s/s) 5dr,Dublin
Volkswagen,Volkswagen Golf (GTI),03/05/2024,"€7,404.00",2008,"74,110",Hatchback,Automatic,Petrol,Grey Volkswagen Golf2.0 TFSI GTI DSG 3dr4 previous owners,Carlow
Volkswagen,Volkswagen Tiguan (TDI),06/05/2024,"€12,539.00",2014,67643,SUV,Automatic,Diesel,Black Volkswagen Tiguan2.0 TDI BlueMotion Tech R-Line DSG 4WD Euro 5 (s/s) 5dr (Nav)2 previous owners,Dublin
Volkswagen,Volkswagen Golf (SE Nav),2024-05-10,"€13,903.00",2017,"57,569 miles",Hatchback,Manual,Diesel,Navy Volkswagen Golf1.6 TDI SE [Nav] 5dr,Wicklow
Volkswagen,Volkswagen Polo (TSI),13/05/2024,"€7,073.00",2014,"85,429 miles",Hatchback,Manual,Petrol,Navy Volkswagen Polo1.2 TSI BlueMotion Tech SE (s/s) 5dr2 previous owners,Dublin
Volkswagen,Volkswagen ID.3 (Pro Performance),14/05/2024,"€ 42,053",2020,"18,038",Hatchback,Automatic,Electric,Silver Volkswagen ID.3Max Pro Performance 204PS 1-speed automatic 5 Door1 previous owner,Donegal
Volkswagen,Volkswagen Tiguan (TDI),2024-05-16,"€10,746.00",2010,65776,SUV,Manual,Diesel,Silver Volkswagen Tiguan2.0 TDI R-Line 4WD 5dr3 previous owners,Dublin
Volkswagen,Volkswagen Touareg (Altitude),2024-05-18,"€10,760.00",2011,"99,272",SUV,Automatic,Diesel,Navy Volkswagen Touareg3.0 TDI V6 Altitude Tiptronic 4WD (s/s) 5dr3 previous owners,Dublin
Volkswagen,Volkswagen Touareg (Black Edition),19/05/2024,"€54,449.00",2020,"19,164",SUV,Automatic,Diesel,Red Volkswagen Touareg3.0 V6 BLACK EDITION TDI 5d 282 BHP1 previous owner,Kerry
Volkswagen,Volkswagen Golf (BlueMotion),20/05/2024,"€4,319.00",2011,"102,354",Hatchback,Manual,Diesel,Black Volkswagen Golf1.6 TDI BlueMotion Euro 5 (s/s) 5dr4 previous owners,Mayo
Volkswagen,Volkswagen Golf (Match),21/05/2024,"€6,613.00",2011,"80,862",Hatchback,Automatic,Diesel,Blue Volkswagen Golf1.6 TDI Match DSG Euro 5 5dr1 previous owner,Wexford
Volkswagen,Volkswagen T-Roc (TDI),21/05/2024,"€19,674.00",2019,10154,SUV,Manual,Diesel,Blue Volkswagen T-Roc1.6 TDI SE 115PS + 24 MONTHS WARRANTY 5dr,Dublin
Volkswagen,Volkswagen Polo (TSI),22/05/2024,"€7,382.00",2011,"65,811 miles",Hatchback,Manual,Petrol,Volkswagen Polo1.2 TSI SEL 3dr2 previous owners,Dublin
Volkswagen,Volkswagen Tiguan (SEL),22/05/2024,"€19,842.00",2019,"50,885",SUV,Manual,Diesel,Volkswagen Tiguan2.0 TDI SEL SUV 5dr Diesel Manual 4Motion Euro 6 (s/s) (150 ps)1 previous owner,Cork
Volkswagen,Volkswagen Scirocco (R),2024-05-24,"€17,118.00",2016,"39,497",Hatchback,Automatic,Petrol,Black Volkswagen Scirocco2.0 TSI BlueMotion Tech R DSG Euro 6 (s/s) 3dr2 previous owners,Waterford
Volkswagen,Volkswagen Passat (TDI),2024-05-24,"€ 10,239",2013,"29,828 miles",Saloon,Manual,Diesel,Red Volkswagen Passat2.0 TDI Bluemotion Tech Highline 4dr,Cork
Volkswagen,Volkswagen Arteon (TSI),30/05/2024,"€36,202.00",2022,"6,589",Estate,Auto,Petrol,Blue Volkswagen ArteonR-Line 2.0 TSI 190PS 7-speed DSG 5 Door1 previous owner,Roscommon
Volkswagen,Volkswagen Golf (TSI EVO),30/05/2024,"€17,893.00",2018,"11,432",Hatchback,Auto,Petrol,Navy Volkswagen Golf1.5 TSI EVO SE [Nav] 5dr DSG Petrol Hatchback,Meath
Volkswagen,Volkswagen Taigo (TSI),01/06/2024,"€ 27,630",2022,3378,SUV,Automatic,Petrol,Navy Volkswagen Taigo1.0 TSI 110 R-Line 5dr DSG1 previous owner,Cork
Volkswagen,Volkswagen Golf (Match Edition),03/06/2024,"€16,016.00",2016,"21,467 miles",Hatchback,Automatic,Petrol,Grey Volkswagen Golf Hatchback1.4 TSI 125 Match Edition 5dr2 previous owners,Clare
